id,date,time,timezone,user_id,username,tweet,replies,retweets,likes,location,hashtags,link,retweet,user_rt,mentions
1007594875137687552,2018-06-15,08:05:13,EDT,962784456519151616,mamaw911,@Lawrence @alexwagner #savethechildren THIS IS #america I thought? pic.twitter.com/N1Rq9FqIEj,0,0,1,,"#savethechildren,#america",https://twitter.com/mamaw911/status/1007594875137687552,,None,"alexwagner,Lawrence"
1007594646250381312,2018-06-15,08:04:18,EDT,4908912311,v_spelldem,@alexwagner Yes.And when America doesn't think of the children from other countries ..we make enemies out of those children for their entire lives. Look at the middle East. I bet that many Isis members were 5 yrs old and up when we started the Iraq/Afghan wars...,0,0,0,,,https://twitter.com/v_spelldem/status/1007594646250381312,,None,alexwagner
1007594408429146112,2018-06-15,08:03:21,EDT,484354550,iamhe02,@TheAtlantic @alexwagner It meets the U.N. definition of torture.,0,0,0,,,https://twitter.com/iamhe02/status/1007594408429146112,,None,"alexwagner,TheAtlantic"
1007593977162301440,2018-06-15,08:01:39,EDT,820585416,cosmic_bbq,@TheAtlantic @edyong209 @alexwagner Makes me wonder what sort of adults these children will turn out to be. Hardly a good result for the US with this treatment in their lives.,6,6,51,,,https://twitter.com/cosmic_bbq/status/1007593977162301440,,None,"alexwagner,edyong209,TheAtlantic"
1007593815044186118,2018-06-15,08:01:00,EDT,846721302979325953,wishcasting,"@TheAtlantic @alexwagner Their parents should be prosecuted for being awful parents, I agree.",0,0,0,,,https://twitter.com/wishcasting/status/1007593815044186118,,None,"alexwagner,TheAtlantic"
1007593762594279425,2018-06-15,08:00:47,EDT,91092780,pmeiltonyahooco,@alexwagner The tragic truth that most of these families will never be reunited is the most distressing.,1,0,0,,,https://twitter.com/pmeiltonyahooco/status/1007593762594279425,,None,alexwagner
1007592858168242181,2018-06-15,07:57:12,EDT,95507952,Mr8rightsid3,@TheAtlantic @DKThomp @alexwagner What about American citizens who break the law and are separated from their children? Wheres the sympathy for them?,0,0,0,,,https://twitter.com/Mr8rightsid3/status/1007592858168242181,,None,"alexwagner,DKThomp,TheAtlantic"
1007592789910138881,2018-06-15,07:56:55,EDT,19747338,JLangWood,"@alexwagner There is NO way to do this inhumane policy well...so it will be done badly...and thousands of children will be neglected, injured, traumatized and abused. The U.S. is now committing human rights violations.",0,0,0,,,https://twitter.com/JLangWood/status/1007592789910138881,,None,alexwagner
1007592344684670976,2018-06-15,07:55:09,EDT,1258507027,jupiterboy99,@alexwagner Where’s Melania?,0,1,2,,,https://twitter.com/jupiterboy99/status/1007592344684670976,,None,alexwagner
1007592146759749632,2018-06-15,07:54:22,EDT,309291563,davidrein,@TheAtlantic @alexwagner Immoral.,0,0,1,,,https://twitter.com/davidrein/status/1007592146759749632,,None,"alexwagner,TheAtlantic"
1007592106615980032,2018-06-15,07:54:13,EDT,127342358,JaysClef,"@alexwagner Not to mention that we’ve seemed to slowed growth in adult criminal prisons so building hundreds of child prisons is a growth industry with lots of profit for all sorts of companies (food, construction, “human” services, contract MDs etc etc)",0,0,0,,,https://twitter.com/JaysClef/status/1007592106615980032,,None,alexwagner
1007591978257788928,2018-06-15,07:53:42,EDT,807223456991444992,ConstProg,"@TheAtlantic @alexwagner I fear that this will be revisited on the US for decades. Israel sees it in the hatred of young Palestinians. We will see it too, and it will cost us dearly, both financially and in terms of national security.  Very sad.",1,1,10,,,https://twitter.com/ConstProg/status/1007591978257788928,,None,"alexwagner,TheAtlantic"
1007591730831659009,2018-06-15,07:52:43,EDT,3068564538,misu3452,@TheAtlantic @alexwagner Matthew 18:6 niv or kjv. More important than what Sessions quoted. WWJD? Probably have a bigger fit than he did with the people selling crap at the temple.,0,1,9,,,https://twitter.com/misu3452/status/1007591730831659009,,None,"alexwagner,TheAtlantic"
1007591719867637760,2018-06-15,07:52:40,EDT,1258507027,jupiterboy99,@TheAtlantic @alexwagner I remember when my parents got divorced and thought that it was the end of the world. But I still had my parents. I cannot fathom what these kids are going through. <Emoji: Face with symbols over mouth>,0,1,9,,,https://twitter.com/jupiterboy99/status/1007591719867637760,,None,"alexwagner,TheAtlantic"
1007591634194829315,2018-06-15,07:52:20,EDT,100005598,hotelkeys,@alexwagner Just wait til the stories of secual abuse start coming out.Will they make it to The Circus?,0,0,0,,,https://twitter.com/hotelkeys/status/1007591634194829315,,None,alexwagner
1007591494436433921,2018-06-15,07:51:47,EDT,17339639,A2S,@alexwagner That’s what happens if you make America great again and again and again.,0,0,1,,,https://twitter.com/A2S/status/1007591494436433921,,None,alexwagner
1007442325088292864,2018-06-14,21:59:02,EDT,38519201,b2burns,@alexwagner @AlexWitt @kasie @HeyTammyBruce @georgefwill @jeffglor @margbrennan @jaketapper @TVAshleigh @jdbalart @FareedZakaria @PoppyHarlowCNN @JohnKingCNN @DanaBashCNN @AC360 @wolfblitzer @ChrisCuomo @donlemoncnnnews @smerconish @ErinBurnett @hughhewitt @GloriaBorger https://twitter.com/b2burns/status/1007440426146545664 …,0,0,0,,,https://twitter.com/b2burns/status/1007442325088292864,,None,"alexwagner,AlexWitt,kasie,HeyTammyBruce,georgefwill,jeffglor,margbrennan,jaketapper,TVAshleigh,jdbalart,FareedZakaria,PoppyHarlowCNN,JohnKingCNN,DanaBashCNN,AC360,wolfblitzer,ChrisCuomo,donlemoncnnnews,smerconish,ErinBurnett,hughhewitt,GloriaBorger"
1007270087823364096,2018-06-14,10:34:37,EDT,758654548810485761,abejaGDL,@TheAtlantic @alexwagner Thank you for covering an issue that really matters.,0,0,1,,,https://twitter.com/abejaGDL/status/1007270087823364096,,None,"alexwagner,TheAtlantic"
1007123912361066497,2018-06-14,00:53:46,EDT,987829242,ilenedk,"@TheAtlantic @alexwagner When these children grow up to hate America, we will be incredulous. How does this make sense to anyone?",0,0,0,,,https://twitter.com/ilenedk/status/1007123912361066497,,None,"alexwagner,TheAtlantic"
1007071030127587329,2018-06-13,21:23:38,EDT,3170727013,wendyenab,"@TheAtlantic @alexwagner Thank you for covering this...as hard as it is, the story must be told.",0,0,2,,,https://twitter.com/wendyenab/status/1007071030127587329,,None,"alexwagner,TheAtlantic"
1007065788975603714,2018-06-13,21:02:49,EDT,2610456344,VJAinRI,"@TheAtlantic @alexwagner Thank you, Alex! This story needs to be told and out there for all to see. What has our country come to under Trump?",0,0,1,,,https://twitter.com/VJAinRI/status/1007065788975603714,,None,"alexwagner,TheAtlantic"
1007026226903601153,2018-06-13,18:25:36,EDT,740228009534357509,JohnJeffery61,"@TheAtlantic @alexwagner @Elise_Jordan Remember the outrage over that child washing up on shore in the surf, isn’t this in many ways very similar? How many people are turning their heads and just looking away?",0,0,0,,,https://twitter.com/JohnJeffery61/status/1007026226903601153,,None,"alexwagner,TheAtlantic,Elise_Jordan"
1006998513245409281,2018-06-13,16:35:29,EDT,4365284975,cls273,"@TheAtlantic @alexwagner Glad to see more coverage of this ,major networks don’t seem to care ..",0,0,1,,,https://twitter.com/cls273/status/1006998513245409281,,None,"alexwagner,TheAtlantic"
1006994907427266560,2018-06-13,16:21:09,EDT,38519201,b2burns,@alexwagner @AlexWitt @kasie @HeyTammyBruce @georgefwill @jeffglor @margbrennan @jaketapper @TVAshleigh @jdbalart @FareedZakaria @PoppyHarlowCNN @JohnKingCNN @DanaBashCNN @AC360 @wolfblitzer @ChrisCuomo @donlemoncnnnews @smerconish @ErinBurnett @hughhewitt @GloriaBorger https://twitter.com/b2burns/status/1006990154089689088 …,0,0,0,,,https://twitter.com/b2burns/status/1006994907427266560,,None,"alexwagner,AlexWitt,kasie,HeyTammyBruce,georgefwill,jeffglor,margbrennan,jaketapper,TVAshleigh,jdbalart,FareedZakaria,PoppyHarlowCNN,JohnKingCNN,DanaBashCNN,AC360,wolfblitzer,ChrisCuomo,donlemoncnnnews,smerconish,ErinBurnett,hughhewitt,GloriaBorger"
1006987875542556672,2018-06-13,15:53:13,EDT,4831595956,Mella1204,@TheAtlantic @alexwagner I can only imagine.,0,0,0,,,https://twitter.com/Mella1204/status/1006987875542556672,,None,"alexwagner,TheAtlantic"
1006985830865522690,2018-06-13,15:45:05,EDT,269922271,EwaFan,@TheAtlantic @alexwagner they have done a really good job of keeping video cameras away from the facilities and the kids...  I think America would be shocked if we could see it.,0,0,1,,,https://twitter.com/EwaFan/status/1006985830865522690,,None,"alexwagner,TheAtlantic"
1006980017748754432,2018-06-13,15:21:59,EDT,4740510007,vallynnem,@TheAtlantic @alexwagner Thankyou .,0,0,1,,,https://twitter.com/vallynnem/status/1006980017748754432,,None,"alexwagner,TheAtlantic"
1006978586765660164,2018-06-13,15:16:18,EDT,17019578,eaweisser,@TheAtlantic @alexwagner We need this reporting and please take care of yourself along the way.,0,0,2,,,https://twitter.com/eaweisser/status/1006978586765660164,,None,"alexwagner,TheAtlantic"
1006978438136246274,2018-06-13,15:15:43,EDT,60065966,catherinemccoin,"@TheAtlantic @alexwagner I hope you’re in contact with @RAICESTEXAS A four month old baby whose father was seeking asylum, was taken away from its parents. The now 8 month old baby is allowed Skype visits with its parents.",0,0,2,,,https://twitter.com/catherinemccoin/status/1006978438136246274,,None,"alexwagner,TheAtlantic,RAICESTEXAS"
1006977445587611648,2018-06-13,15:11:46,EDT,1590592436,NliteNinc,"@TheAtlantic @alexwagner These are #IllegalAliens,not #immigrants.There's a huge differenceThese people were able to apply for a visaNot only are the parents line-cutting criminals,but they risk their children's lives with their greed....""go ahead and die,we'll make more...with American citizenship""",0,0,0,,"#IllegalAliens,#immigrants",https://twitter.com/NliteNinc/status/1006977445587611648,,None,"alexwagner,TheAtlantic"
1006974321653420034,2018-06-13,14:59:21,EDT,22681016,lucasfleischer,@TheAtlantic @alexwagner So glad you're doing it. We have to stop it.,0,0,3,,,https://twitter.com/lucasfleischer/status/1006974321653420034,,None,"alexwagner,TheAtlantic"
1006972754959060992,2018-06-13,14:53:08,EDT,21463449,beckythecyclist,"@TheAtlantic @alexwagner My pastor went to the center in Hutto. They let him in because he's a pastor. He sat with the woman who had complained of sexual harassment. He isn't fluent in Spanish, so they couldn't talk much, but having a clergy visit meant she was out of isolation for that time. <Emoji: Broken heart>",0,0,1,,,https://twitter.com/beckythecyclist/status/1006972754959060992,,None,"alexwagner,TheAtlantic"
1006972729906618368,2018-06-13,14:53:02,EDT,4864075228,agb412_anthony,@TheAtlantic @alexwagner I'm sure it will be equally gut-wrenching to read.,0,0,0,,,https://twitter.com/agb412_anthony/status/1006972729906618368,,None,"alexwagner,TheAtlantic"
1006972575820468224,2018-06-13,14:52:25,EDT,86151726,ansewl,"@TheAtlantic @alexwagner Please tell it like it is as the example of the worst of this administration's conduct. How do we stop this atrocious practice as these families, and generations, will never recover from this traumatic treatment. Frightening repercussions.",0,0,1,,,https://twitter.com/ansewl/status/1006972575820468224,,None,"alexwagner,TheAtlantic"
1006971927708291073,2018-06-13,14:49:50,EDT,331828541,jackjluke,@TheAtlantic @alexwagner Alex - we are depending on your gifts to help impact this travesty.,0,0,2,,,https://twitter.com/jackjluke/status/1006971927708291073,,None,"alexwagner,TheAtlantic"
1006971604591472640,2018-06-13,14:48:33,EDT,20876531,caraluhring,"@TheAtlantic @alexwagner Are you in San Diego, there are some boots on the ground here you should talk to <Emoji: Winking face>",0,0,0,,,https://twitter.com/caraluhring/status/1006971604591472640,,None,"alexwagner,TheAtlantic"
1006971236830859265,2018-06-13,14:47:06,EDT,4214375375,Mbormsby99O,"@TheAtlantic @alexwagner This story breaks my heart every day. I can't wrap my head around the damage that is being done to these children and their parents. Moreover, how is this happening???",0,0,0,,,https://twitter.com/Mbormsby99O/status/1006971236830859265,,None,"alexwagner,TheAtlantic"
1006970657718988800,2018-06-13,14:44:48,EDT,896158475268444160,northender480,@TheAtlantic @alexwagner Tell it like it is Alex.  By far the most disgusting act of the Trump era.  The Land of the Brave?  Not the GOP. Not this admin.,0,0,0,,,https://twitter.com/northender480/status/1006970657718988800,,None,"alexwagner,TheAtlantic"
1006970242814357504,2018-06-13,14:43:09,EDT,974997372286717952,cowboyangels,@TheAtlantic @alexwagner I hope it goes around the world.,0,0,0,,,https://twitter.com/cowboyangels/status/1006970242814357504,,None,"alexwagner,TheAtlantic"
1006711891022905344,2018-06-12,21:36:33,EDT,990267364615712771,KernValleyEYE,"@alexwagner We need our government back!! Trump and his family stole it. GOP so hungry for power, won’t try to get it back",0,0,0,,,https://twitter.com/KernValleyEYE/status/1006711891022905344,,None,alexwagner
1006545323379036160,2018-06-12,10:34:40,EDT,373536074,JBerke321,@alexwagner Good thing the AG is the hobgoblin of the Keebler Tree.,0,0,0,,,https://twitter.com/JBerke321/status/1006545323379036160,,None,alexwagner
1006364667655213062,2018-06-11,22:36:48,EDT,4833884345,Liberty350,"@alexwagner THESE were ILLEGAL votes. We dont permit that in the US: 1 CITIZEN, 1 VOTE, no matter your economic status.",0,0,0,,,https://twitter.com/Liberty350/status/1006364667655213062,,None,alexwagner
1006344742236512256,2018-06-11,21:17:38,EDT,142165424,leonelmejia,@alexwagner Thank you,0,0,0,,,https://twitter.com/leonelmejia/status/1006344742236512256,,None,alexwagner
1006317004180131842,2018-06-11,19:27:24,EDT,832103088,pkowalski30,@alexwagner Well the MSM needs to be as diligent in pursuing this as they were with Hillary’s email server!,0,0,0,,,https://twitter.com/pkowalski30/status/1006317004180131842,,None,alexwagner
1006305522285330432,2018-06-11,18:41:47,EDT,39542158,tchuy03,@alexwagner Serious question. How does this differ from Obama era policies?  http://theguardian.com/us-news/2014/o …,0,0,1,,,https://twitter.com/tchuy03/status/1006305522285330432,,None,alexwagner
1006299584589688838,2018-06-11,18:18:11,EDT,799573061796302848,305_til_I_move,"@alexwagner The first 2 ""Purges"" were bad, but this...",0,0,0,,,https://twitter.com/305_til_I_move/status/1006299584589688838,,None,alexwagner
1006298567680643072,2018-06-11,18:14:09,EDT,44876468,uconn_mainiac,@alexwagner Little bastard,0,0,0,,,https://twitter.com/uconn_mainiac/status/1006298567680643072,,None,alexwagner
1006292046846537728,2018-06-11,17:48:14,EDT,1935504782,Arouetspeaks,"@alexwagner Kids issue will not resonate w/ Mid America. Even OngeBeast loathing spouse has compassion fatigue. Otherwise ""everyone there will have moved here"" - West Side Story. https://twitter.com/Arouetspeaks/status/1004129221101391872 …",0,0,0,,,https://twitter.com/Arouetspeaks/status/1006292046846537728,,None,alexwagner
1006291416153280514,2018-06-11,17:45:44,EDT,991539088019853312,AmamoucheE,@alexwagner This is how they keep minorities down when it comes to population.,0,0,0,,,https://twitter.com/AmamoucheE/status/1006291416153280514,,None,alexwagner
1006290642622930945,2018-06-11,17:42:39,EDT,2674726802,Nina7Lewis,@alexwagner Sessions & Trump have put us on the road to being as evil as the Nazis were to the Jews in Germany.,0,0,0,,,https://twitter.com/Nina7Lewis/status/1006290642622930945,,None,alexwagner
1006289920439169024,2018-06-11,17:39:47,EDT,30333257,kimmyjo56,@alexwagner Semantics really matter.,0,0,0,,,https://twitter.com/kimmyjo56/status/1006289920439169024,,None,alexwagner
1006285381388599296,2018-06-11,17:21:45,EDT,86151726,ansewl,@alexwagner Does this administration have one?,0,0,0,,,https://twitter.com/ansewl/status/1006285381388599296,,None,alexwagner
1006284584961667073,2018-06-11,17:18:35,EDT,46722200,kwsalsero,@alexwagner Right doesn't like people to vote.,0,0,1,,,https://twitter.com/kwsalsero/status/1006284584961667073,,None,alexwagner
1006282646765252608,2018-06-11,17:10:53,EDT,127342358,JaysClef,@alexwagner I’m going to go so far as to say that 40-45% of American have no conscience.  Included in this group would be the hypocritical Christians who use the good book to support their oppression of others.,0,0,0,,,https://twitter.com/JaysClef/status/1006282646765252608,,None,alexwagner
1006282076117655552,2018-06-11,17:08:37,EDT,1530965581,DanEstep1,@alexwagner Session is truly a festering boil on the body human.,0,0,0,,,https://twitter.com/DanEstep1/status/1006282076117655552,,None,alexwagner
1006281068738015232,2018-06-11,17:04:37,EDT,861642152,pat_pgsims,@alexwagner These pages in future history books will be the darkest of modern times.,0,0,0,,,https://twitter.com/pat_pgsims/status/1006281068738015232,,None,alexwagner
1006280956913881088,2018-06-11,17:04:10,EDT,18117906,larryleclair,"@alexwagner Has any public servant ever taken so much obvious pleasure in pure human cruelty? The more vicious, the more delightful to Jeff.",1,0,0,,,https://twitter.com/larryleclair/status/1006280956913881088,,None,alexwagner
1006280488229584896,2018-06-11,17:02:18,EDT,382350772,Ehukai34,@alexwagner The Keebler strikes again,0,0,0,,,https://twitter.com/Ehukai34/status/1006280488229584896,,None,alexwagner
1006276683681402886,2018-06-11,16:47:11,EDT,3283399363,KatherineWurzer,@alexwagner But they’re BROWN!!,0,0,0,,,https://twitter.com/KatherineWurzer/status/1006276683681402886,,None,alexwagner
1006273472052584448,2018-06-11,16:34:26,EDT,86151726,ansewl,@alexwagner Horrific,0,0,0,,,https://twitter.com/ansewl/status/1006273472052584448,,None,alexwagner
1006272766113443842,2018-06-11,16:31:37,EDT,28387347,Marrrrcussss,@alexwagner Jeff Sessions is an imbecile with s decades long history of racism.,0,0,0,,,https://twitter.com/Marrrrcussss/status/1006272766113443842,,None,alexwagner
1006270410890063873,2018-06-11,16:22:16,EDT,17109854,kayottick,@alexwagner Let's send Jeffy to Central America to experience the inadeqacy. See how he feels.,0,0,0,,,https://twitter.com/kayottick/status/1006270410890063873,,None,alexwagner
1006269154515607552,2018-06-11,16:17:16,EDT,17050620,MrFutbol,@alexwagner Republicans refuse to abide by their law tgey passed and called Obama lawless because he upheld their law @RNC lawlessness @CivilRights illegality pic.twitter.com/FM2m3CFUtX,0,1,0,,,https://twitter.com/MrFutbol/status/1006269154515607552,,None,"alexwagner,RNC,CivilRights"
1006266595486793728,2018-06-11,16:07:06,EDT,806703352717320193,cbrulee4,@alexwagner This is insanity.,0,0,0,,,https://twitter.com/cbrulee4/status/1006266595486793728,,None,alexwagner
1006265990110302209,2018-06-11,16:04:42,EDT,131059133,jmp2203,@alexwagner Have they gone the way of All Flesh?,0,0,0,,,https://twitter.com/jmp2203/status/1006265990110302209,,None,alexwagner
1006265923680886784,2018-06-11,16:04:26,EDT,18117906,larryleclair,"@alexwagner Has anyone seen a public servant so consistently vicious, or one who seems so pleased with his unfettered cruelty as Jeff Sessions?",1,1,0,,,https://twitter.com/larryleclair/status/1006265923680886784,,None,alexwagner
1006252007378673665,2018-06-11,15:09:08,EDT,39542158,tchuy03,@alexwagner Serious question. How does this differ from Obama era policies?  https://www.theguardian.com/us-news/2014/oct/15/immigration-boy-reform-obama-deportations-families-separated … #Hypocrite,0,0,0,,#Hypocrite,https://twitter.com/tchuy03/status/1006252007378673665,,None,alexwagner
1006247939734491142,2018-06-11,14:52:58,EDT,17693515,jseverance,@alexwagner One of the scariest things about him,0,0,0,,,https://twitter.com/jseverance/status/1006247939734491142,,None,alexwagner
1006238485626355712,2018-06-11,14:15:24,EDT,52166222,yombs,"@alexwagner Thank God for the translators,if not, Trump would come out of it and lie about what was said there, he can't help himself, #DumpTrump",0,1,1,,#DumpTrump,https://twitter.com/yombs/status/1006238485626355712,,None,alexwagner
1006234429952577537,2018-06-11,13:59:17,EDT,757073669994778628,mortmanbooks,@alexwagner Scary!,0,0,0,,,https://twitter.com/mortmanbooks/status/1006234429952577537,,None,alexwagner
1006234352471048193,2018-06-11,13:58:59,EDT,821149269717438464,forcevliterary,@alexwagner And these are some of the reasons DeNiro vented for those of us with a conscientious objection to Trump’s presidency and accompanying indecency.,0,0,0,,,https://twitter.com/forcevliterary/status/1006234352471048193,,None,alexwagner
1006233428738572288,2018-06-11,13:55:18,EDT,1424071273,dtmfman,@JeffreyGoldberg @alexwagner He's glandular alright...like an infected. puss infused sweat gland... http://landwheremyfatherdied.blogspot.com/2018/06/trumps-america-menace-to-entire-world.html …,0,0,0,,,https://twitter.com/dtmfman/status/1006233428738572288,,None,"alexwagner,JeffreyGoldberg"
1006231994785820672,2018-06-11,13:49:37,EDT,930936433,Joyciesuzanne,"@alexwagner Alex, Is there any funding set up for his family? Can we do something for them personally?",0,0,1,,,https://twitter.com/Joyciesuzanne/status/1006231994785820672,,None,alexwagner
1006231558389288960,2018-06-11,13:47:53,EDT,188544042,IslandBeyCOLE,@alexwagner Cmon now Alex u know he a white man America don’t care about white killers or criminals they only care about people of color or women if they commit potential crimes,0,0,0,,,https://twitter.com/IslandBeyCOLE/status/1006231558389288960,,None,alexwagner
1006230379760640000,2018-06-11,13:43:12,EDT,542434382,outofmanyoneppl,@alexwagner This is crazy talk? I love matcha!!! What has made you speak such nonsense???,0,0,0,,,https://twitter.com/outofmanyoneppl/status/1006230379760640000,,None,alexwagner
1006229220618469376,2018-06-11,13:38:35,EDT,15195517,daringlyorganic,@alexwagner Wtf is happening to us,0,0,0,,,https://twitter.com/daringlyorganic/status/1006229220618469376,,None,alexwagner
1006227695171186688,2018-06-11,13:32:31,EDT,878267597497696256,Damionwhyte7,@alexwagner L,0,0,0,,,https://twitter.com/Damionwhyte7/status/1006227695171186688,,None,alexwagner
1006227212033495040,2018-06-11,13:30:36,EDT,12072102,RonMwangaguhung,@JeffreyGoldberg @alexwagner Glandular is the perfect observation about the Trump doctrine.,0,0,0,,,https://twitter.com/RonMwangaguhung/status/1006227212033495040,,None,"alexwagner,JeffreyGoldberg"
1006227146505838592,2018-06-11,13:30:21,EDT,94437719,inwitinwit,@JeffreyGoldberg @alexwagner Trump's more glans than glandular.,1,1,1,,,https://twitter.com/inwitinwit/status/1006227146505838592,,None,"alexwagner,JeffreyGoldberg"
1006224758604566528,2018-06-11,13:20:51,EDT,215178280,nfalls75,"@alexwagner So, it's jumped the shark after about 900 yrs???",0,0,0,,,https://twitter.com/nfalls75/status/1006224758604566528,,None,alexwagner
1006224580518834176,2018-06-11,13:20:09,EDT,3400538703,GallivanJo,@alexwagner What is macha?,0,0,0,,,https://twitter.com/GallivanJo/status/1006224580518834176,,None,alexwagner
1006224279938224130,2018-06-11,13:18:57,EDT,2151103971,jayna7278,@alexwagner Nah...just the people that want to make it in to anything besides what it should only be used for,0,0,0,,,https://twitter.com/jayna7278/status/1006224279938224130,,None,alexwagner
1006224184702193664,2018-06-11,13:18:35,EDT,197980602,terry_coats,"@alexwagner Maybe I'm too old. What is ""matcha?""",0,0,0,,,https://twitter.com/terry_coats/status/1006224184702193664,,None,alexwagner
1006222979443904513,2018-06-11,13:13:47,EDT,3611568795,joe_manniello,@alexwagner Matcha too soon,1,0,1,,,https://twitter.com/joe_manniello/status/1006222979443904513,,None,alexwagner
1006222924003594241,2018-06-11,13:13:34,EDT,20930186,invecta18,@alexwagner   Alex...... .How about Yoga on a log ? https://twitter.com/i/status/1006220560232341504 …,0,0,0,,,https://twitter.com/invecta18/status/1006222924003594241,,None,alexwagner
1006222880194080769,2018-06-11,13:13:24,EDT,1580590356,PhDeepthoughts,"@alexwagner He is going to sell us, like one of his shitty buildings.",0,0,0,,,https://twitter.com/PhDeepthoughts/status/1006222880194080769,,None,alexwagner
1006222759397998592,2018-06-11,13:12:55,EDT,21326757,Xaron4,@alexwagner matcha?,0,0,0,,,https://twitter.com/Xaron4/status/1006222759397998592,,None,alexwagner
1006222747322802178,2018-06-11,13:12:52,EDT,3109401023,scootermcdoog,@alexwagner True believers will still be here,1,0,0,,,https://twitter.com/scootermcdoog/status/1006222747322802178,,None,alexwagner
1006222585837817858,2018-06-11,13:12:13,EDT,49321702,bzules,@alexwagner what?,0,0,0,,,https://twitter.com/bzules/status/1006222585837817858,,None,alexwagner
1006221859979837440,2018-06-11,13:09:20,EDT,888567816412164096,PhoenixPhyre1,@DonCheadle @alexwagner They were also registered in other states.,0,0,0,,,https://twitter.com/PhoenixPhyre1/status/1006221859979837440,,None,"alexwagner,DonCheadle"
1006220651961565185,2018-06-11,13:04:32,EDT,87513354,kressel,@alexwagner I think he's trying to blow the fruit off the cake.,0,0,0,,,https://twitter.com/kressel/status/1006220651961565185,,None,alexwagner
1006215033364213760,2018-06-11,12:42:13,EDT,1758991,ScottMode,@alexwagner If Obama tried that....Fox would lose their minds,0,0,0,,,https://twitter.com/ScottMode/status/1006215033364213760,,None,alexwagner
1006214854187704320,2018-06-11,12:41:30,EDT,56713950,ChuckDurn,"@DonCheadle @alexwagner What I don’t understand about this - what do the advocates of this move claim to be its benefits? What justifies doing this (i.e. how do they defend this, when the criticism of it is so blatantly obvious)?",1,0,0,,,https://twitter.com/ChuckDurn/status/1006214854187704320,,None,"alexwagner,DonCheadle"
1006214798588162048,2018-06-11,12:41:17,EDT,1947921205,grnmedina_chris,@alexwagner Not really that wild at all. The press doesn't want to kill the goose thats laid the golden egg for them,0,0,0,,,https://twitter.com/grnmedina_chris/status/1006214798588162048,,None,alexwagner
1006213637864738817,2018-06-11,12:36:40,EDT,902292057422626816,VileLeftistCunt,@alexwagner Lemme see if I have this straight:  The one anecdotal example from the leftists / media (same thing) of how this system will harm the poor & downtrodden (those perpetual-victim minorities) is a middle aged white man named Larry Harmon.  Got it.,0,0,0,,,https://twitter.com/VileLeftistCunt/status/1006213637864738817,,None,alexwagner
1006209109027446784,2018-06-11,12:18:40,EDT,3403332785,dss011357,@alexwagner This what democrats did to be campaigning on,0,0,0,,,https://twitter.com/dss011357/status/1006209109027446784,,None,alexwagner
1006208895642193922,2018-06-11,12:17:49,EDT,25130228,jamroc69,"@alexwagner Well, it's egregious, but folks must value their vote more, 2yrs without voting is inexcusable as citizen, people died to ensure the right; what's required to get back on the roll ? Re-register and be more vigilant !",1,0,1,,,https://twitter.com/jamroc69/status/1006208895642193922,,None,alexwagner
1006208892555100160,2018-06-11,12:17:49,EDT,298285733,markkelleyclark,"@alexwagner I'm career civil service, retired, and I would never have signed a voluntary resignation. They would have had to shoot me, which I wouldn't put past this current goon squad.",0,0,0,,,https://twitter.com/markkelleyclark/status/1006208892555100160,,None,alexwagner
1006208554846470144,2018-06-11,12:16:28,EDT,97782957,CanadianOwl92,"@alexwagner Except it's not Trump's legacy, it's McConnell's starting with Merrick Garland. Trump just happens to be the rubber stamp in the Oval Office.",1,1,1,,,https://twitter.com/CanadianOwl92/status/1006208554846470144,,None,alexwagner
1006207826669293570,2018-06-11,12:13:34,EDT,725845441229774849,StephenMCarter4,@alexwagner He is President Vendetta. It's all about getting even on some personal score. A 71 year old with an adolescent brain wielding the greatest power in the history of the world. What have you got to lose?,0,0,1,,,https://twitter.com/StephenMCarter4/status/1006207826669293570,,None,alexwagner
1006207368349151232,2018-06-11,12:11:45,EDT,2787966348,louiseEdaba,"@alexwagner The constitution did not give you time limit on your voting rights. Once again VOTE, our freedom, way of life and constitution depends on it",0,0,0,,,https://twitter.com/louiseEdaba/status/1006207368349151232,,None,alexwagner
1006206456008327168,2018-06-11,12:08:08,EDT,853711921526128640,Knitter1958,@alexwagner Yes and @SenateMajLdr changed the rules. Corruption One and the same.,0,1,0,,,https://twitter.com/Knitter1958/status/1006206456008327168,,None,"alexwagner,SenateMajLdr"
1006205990746779648,2018-06-11,12:06:17,EDT,853711921526128640,Knitter1958,@alexwagner There were service members also remove from voter rolls in United States of America.,0,0,0,,,https://twitter.com/Knitter1958/status/1006205990746779648,,None,alexwagner
1006205840074866689,2018-06-11,12:05:41,EDT,291210168,TJWfold,@alexwagner How many is he projected to get confirmed between now and 1-3-19 when we hopefully have a new majority party in the senate?,0,0,0,,,https://twitter.com/TJWfold/status/1006205840074866689,,None,alexwagner
1006205340143243265,2018-06-11,12:03:42,EDT,959089369,dprice_isrite,@alexwagner Witness the 21st century America —as it seeks to relive the 19th...this time with a nation of 325 million. It won’t go well,0,0,0,,,https://twitter.com/dprice_isrite/status/1006205340143243265,,None,alexwagner
1006205007300038658,2018-06-11,12:02:22,EDT,465657472,ErinESaurousRex,@alexwagner BUT HER EMAILS,0,1,1,,,https://twitter.com/ErinESaurousRex/status/1006205007300038658,,None,alexwagner
